lineNumber,operator,travelCode,boardingTime,stationSrc,stationDst
97,METROPOLIN,5,07:50,MA'YAN-BARUKH,MAGEN
244,SUPERBUS,9,18:30,HAZAV,EN-HABESOR
733,DAN,4,16:45,KAFAR-QARA,YAZIZ
809,AFIKIM,2,11:50,MAZKERET-BATYA,QIRYAT-ONO
107,SUPERBUS,5,15:25,GADISH,TEL-TE'OMIM
710,METROPOLIN,1,03:15,YEHUD-MONOSON,KEFAR-HANANYA
994,DAN,9,00:10,QEVUZAT-YAVNE,YOQNE'AM-ILLIT
498,SUPERBUS,9,20:55,BEZET,REHOV
245,KAVIM,3,04:30,QESARIYYA,TELAMIM
787,KAVIM,4,23:15,GESHER-HAZIW,JUDEIDE-MAKER
234,DAN,5,04:25,GILON,ELIFAZ
627,EGGED,4,07:45,BAR-GIYYORA,NIR-EZYON
756,DAN,3,09:40,ALUMIM,MAHANE-YEHUDIT
413,KAVIM,3,19:10,EN-HASHOFET,TEL-SHEVA
91,DAN,9,23:40,SAPPIR,BET-HAARAVA
464,TNUFA,7,06:30,BET-SHIQMA,SEDE-ELI'EZER
800,AFIKIM,7,08:55,TAYIBE(BAEMEQ),REGAVIM
300,DAN,3,10:55,HUQOQ,ENAV
768,DAN,9,09:55,QEDUMIM,HAVAZZELET-HASHARON
118,SUPERBUS,9,21:05,YAQIR,DEGANYA-ALEF
526,SUPERBUS,3,21:30,RAME,AMMIQAM
955,DAN,2,17:50,MIKHMORET,ELYAKHIN
291,TNUFA,5,03:35,YAGUR,GIV'AT-ZE'EV
374,SUPERBUS,8,14:50,NETANYA,ORTAL
637,SUPERBUS,1,20:00,KEFAR-HARUV,MERHAVYA(MOSHAV)
491,TNUFA,1,08:15,NAHARIYYA,GEVA'OT-BAR
258,KAVIM,6,18:15,LAPPID,ILANIYYA
73,EGGED,4,14:15,NEGBA,EL'AZAR
505,METROPOLIN,3,21:20,KOKHAV-MIKHA'EL,KADDITA
668,TNUFA,3,05:10,RUHAMA,ATSMON-SEGEV
401,SUPERBUS,9,07:05,ZOFIYYA,MERON
977,SUPERBUS,6,14:20,YATED,BUSTAN-HAGALIL
200,KAVIM,5,07:10,GILAT,GEVA
943,METROPOLIN,5,07:25,ILUT,RAMAT-DAWID
490,METROPOLIN,9,08:05,AYANOT,BRUKHIN
61,EGGED,5,20:50,MAZOR,YAHEL
375,DAN,5,00:05,NETA'IM,KARMIYYA
490,KAVIM,6,22:00,REVAVA,SA'WA
604,TNUFA,2,05:40,RAMAT-YISHAY,BAHAN
476,KAVIM,1,20:25,KEFAR-BILU,SHALWA
586,AFIKIM,7,15:20,QADDARIM,TA'OZ
149,TNUFA,4,18:25,KEFAR-HAMAKKABI,KEFAR-AVODA
587,TNUFA,7,19:55,PERI-GAN,TEL-MOND
899,EGGED,7,19:35,UDIM,GITTIT
16,METROPOLIN,5,20:45,KEFAR-WARBURG,KEFAR-PINES
973,KAVIM,9,10:40,GEVAT,JISR-AZ-ZARQA
36,TNUFA,5,14:40,BENE-RE'EM,ATRASH
313,DAN,7,14:50,SHOQEDA,MA'BAROT
779,AFIKIM,8,11:00,SAL'IT,RAMOT
282,DAN,6,08:55,BEN-AMMI,MIVTAHIM
313,SUPERBUS,4,23:10,KARME-QATIF,NEWE-DANIYYEL
363,SUPERBUS,6,10:30,EREZ,ALLON-SHEVUT
933,TNUFA,7,11:20,NETA,DEVORA
267,SUPERBUS,3,16:00,GANNOT,QALYA
287,EGGED,3,08:30,SE'ORIM,OZEM
545,KAVIM,2,13:50,QIDMAT-ZEVI,MODI'IN-ILLIT
244,EGGED,4,21:05,KEFAR-KISH,MEKHORA
199,DAN,5,04:10,HARDUF,BNE-DKALIM
490,DAN,3,11:55,BET-QESHET,IBTIN
933,METROPOLIN,1,14:50,SHEZOR,AFEINISH
360,SUPERBUS,6,14:35,BENE-RE'EM,EMUNIM
703,METROPOLIN,5,18:50,PEZA'EL,SHANI
246,EGGED,1,05:55,TIFRAH,NAHALAL
559,TNUFA,9,10:30,ORANIM,ELON
767,DAN,9,18:05,NAHSHONIM,BET-NIR
205,AFIKIM,5,10:55,TARABIN-AS-SANI,MAHANE-TEL-NOF
50,TNUFA,5,09:20,NEZER-HAZZANI,BET-HALEVI
290,METROPOLIN,3,21:40,ZAFRIYYA,SHEFAYIM
356,AFIKIM,1,02:25,KEFAR-MORDEKHAY,ELQANA
254,METROPOLIN,4,01:45,SAMAR,ALLON-HAGALIL
725,SUPERBUS,8,09:45,KAFAR-QASEM,KEFAR-RUT
312,DAN,7,21:05,MA'ALE-SHOMERON,GAT-RIMMON
1,KAVIM,4,00:10,MAGEN,MELILOT
994,EGGED,6,18:40,YUVAL,KEFAR-HAMAKKABI
296,DAN,7,14:45,EN-TAMAR,REVAVA
339,DAN,7,01:55,ADORA,YOTVATA
984,SUPERBUS,2,19:55,TARUM,YIRKA
447,EGGED,3,13:20,MUGHAR,BET-ARYE
143,AFIKIM,4,14:35,EL'AZAR,HAR'EL
911,KAVIM,1,01:35,NES-AMMIM,QIDRON
144,AFIKIM,2,15:50,ZAFRIRIM,YISH'I
68,EGGED,1,21:10,ILANIYYA,ARI'EL
506,SUPERBUS,7,12:25,KESALON,ME'IR-SHEFEYA
543,METROPOLIN,7,02:05,MUQEIBLE,TELAMIM
867,AFIKIM,4,17:45,DISHON,ARI'EL
356,TNUFA,6,00:35,QIRYAT-BIALIK,BET-HASHMONAY
379,KAVIM,9,08:20,KEMEHIN,SHA'AR-EFRAYIM
588,SUPERBUS,8,08:40,NEHORA,OFAQIM
991,SUPERBUS,5,05:20,QOMEMIYYUT,BEZET
156,METROPOLIN,8,23:05,YESHA,RAMAT-RAHEL
567,EGGED,4,09:35,EN-ZIWAN,RA'ANANA
588,KAVIM,9,05:25,GIZO,TAL-SHAHAR
587,TNUFA,5,04:00,YIZHAR,ASAD
701,AFIKIM,5,13:50,ABU-QUREINAT,NIR-ZEVI
573,EGGED,2,21:45,ALUMMA,NOQEDIM
767,AFIKIM,1,00:25,NETA,KARME-QATIF
613,KAVIM,7,11:10,YAD-BINYAMIN,MEVO-HAMMA
285,TNUFA,1,09:45,SANDALA,NAHALI'EL
847,SUPERBUS,3,18:55,NETA'IM,RAM-ON
800,TNUFA,3,14:30,MIKHMANNIM,QETURA
133,SUPERBUS,6,08:25,IRUS,ASHALIM
367,SUPERBUS,9,08:50,MAHANE-YATTIR,ZE'ELIM
513,AFIKIM,1,01:45,EN-IRON,BENE-DAROM
949,SUPERBUS,1,00:45,PA'AME-TASHAZ,KEFAR-EZYON
462,EGGED,3,09:35,KINNERET(MOSHAVA),PEDU'EL
372,EGGED,3,12:10,SHOSHANNAT-HAAMAQIM,KEFAR-DANIYYEL
543,EGGED,9,22:05,AMMI'AD,NIR-AQIVA
121,AFIKIM,3,08:05,UDIM,RAMAT-YISHAY
44,METROPOLIN,8,06:35,AMMIHAY,ENAT
939,DAN,4,14:55,QIRYAT-SHELOMO,GE'A
83,EGGED,8,05:00,GIZO,BET-QAMA
520,EGGED,4,03:35,ZVIYYA,ZURI'EL
854,TNUFA,7,18:55,QEVUZAT-YAVNE,ELAT
526,SUPERBUS,6,02:25,HAD-NES,ALLONE-YIZHAQ
458,DAN,9,10:20,EN-TAMAR,IKSAL
776,DAN,7,14:50,KAMMON,HOSHA'AYA
672,KAVIM,2,14:30,SAJUR,KISRA-SUMEI
774,SUPERBUS,2,09:30,ZOFAR,MERHAVYA(MOSHAV)
172,EGGED,6,13:50,SEDE-NIZZAN,KEFAR-GID'ON
517,TNUFA,9,07:40,BET-HANAN,EVEN-YIZHAQ(GAL'ED)
520,AFIKIM,3,04:20,KEFAR-HASIDIM-ALEF,MEVO'OT-YAM
358,SUPERBUS,3,17:50,SUFA,BAQA-AL-GHARBIYYE
78,AFIKIM,9,20:40,BE'ER-MILKA,NAAMA
420,DAN,2,21:20,GEVAR'AM,BAR'AM
669,EGGED,7,07:25,ZOR'A,QAZRIN
512,KAVIM,4,01:35,KAFAR-KANNA,BEQA'OT
515,KAVIM,8,23:25,GANNE-TIQWA,HUQOQ
174,KAVIM,1,12:20,KEFAR-HAHORESH,GIV'AT-HEN
43,DAN,3,02:25,GANNE-MODIIN,SEDE-NEHEMYA
205,METROPOLIN,6,03:10,QIRYAT-YAM,RAMAT-RAHEL
160,AFIKIM,2,06:40,MEVO'OT-YAM,ALMOG
868,TNUFA,9,07:35,QIRYAT-ARBA,HAOGEN
854,AFIKIM,2,15:55,BENAYA,BAREQET
449,SUPERBUS,6,02:25,BAT-AYIN,KEFAR-ZETIM
536,METROPOLIN,7,13:25,BRUKHIN,HAZERIM
422,AFIKIM,6,10:55,KEFAR-HAYYIM,UMM-AL-QUTUF
370,METROPOLIN,2,19:10,NETANYA,KEFAR-HAMAKKABI
346,EGGED,7,21:20,EZER,KESALON
515,METROPOLIN,8,21:55,SHUVA,BET-HANANYA
947,AFIKIM,7,02:35,SHETULIM,PEZA'EL
278,EGGED,4,15:55,ARGAMAN,UMM-AL-QUTUF
803,KAVIM,4,10:10,GA'TON,HAYOGEV
550,SUPERBUS,2,01:30,ATLIT,KEFAR-SHEMU'EL
320,EGGED,5,17:55,GADISH,TALME-YOSEF
450,AFIKIM,2,17:45,HAMA'PIL,BAT-HAZOR
101,KAVIM,2,23:45,OZEM,KARKOM
868,KAVIM,6,19:45,GESHUR,NEGBA
97,AFIKIM,5,23:45,AVITAL,REWAYA
899,EGGED,2,09:45,SEDE-HEMED,BAQA-AL-GHARBIYYE
840,KAVIM,6,03:20,MA'ALE-LEVONA,GAT(QIBBUZ)
951,METROPOLIN,5,17:45,AVI'EZER,BAR-GIYYORA
503,AFIKIM,3,07:20,KOCHLEA,QESHET
472,EGGED,6,19:30,YUVAL,PORIYYA-NEWE-OVED
776,AFIKIM,8,08:30,KEFAR-MORDEKHAY,HARDUF
963,TNUFA,1,07:55,QOMEMIYYUT,NEWE-DANIYYEL
846,TNUFA,6,02:45,TELALIM,HAZERIM
508,KAVIM,2,16:40,ATRASH,OR-HAGANUZ
444,AFIKIM,5,00:35,DERIG'AT,YATED
786,METROPOLIN,1,20:45,YAD-RAMBAM,QIRYAT-YE'ARIM
744,AFIKIM,4,22:45,EIN-MAHEL,HOD-HASHARON
745,DAN,2,19:25,HIBBAT-ZIYYON,EN-HABESOR
935,SUPERBUS,1,10:25,BEROSH,QELA
323,METROPOLIN,6,04:35,ZEKHARYA,TE'ASHUR
276,KAVIM,8,12:05,MISHMERET,BEQA'OT
215,TNUFA,1,10:45,MARGALIYYOT,IBTIN
381,TNUFA,2,06:55,NETA'IM,BITAN-AHARON
924,EGGED,5,13:10,ADI,RAMOT-HASHAVIM
12,SUPERBUS,5,07:35,SAWA'ID(HAMRIYYE),YE'AF
435,DAN,6,05:00,MIGDAL-HAEMEQ,YOTVATA
202,AFIKIM,5,05:25,KEFAR-ROSH-HANIQRA,KEFAR-RUPPIN
974,KAVIM,5,19:10,NEHUSHA,HAMADYA
564,AFIKIM,7,18:05,SEDE-ELI'EZER,BIRIYYA
207,METROPOLIN,5,22:50,BENE-ZIYYON,RISHON-LEZIYYON
260,EGGED,1,00:05,ME'IR-SHEFEYA,MA'YAN-ZEVI
410,SUPERBUS,3,05:30,ZABARGA,SUFA
646,KAVIM,3,17:40,SHEFER,BE'EROTAYIM
129,DAN,8,11:45,NETIV-HAGEDUD,SHALWA
972,SUPERBUS,3,03:30,RAM-ON,KA'ABIYYE-TABBASH-HA
518,SUPERBUS,4,18:10,SA'AD,KEFAR-HESS
531,TNUFA,8,14:35,ALUMMA,NIR-YISRA'EL
853,AFIKIM,9,02:20,MIGDAL-OZ,GIV'AT-AVNI
456,METROPOLIN,1,08:55,KEFAR-WARBURG,NOGAH
140,SUPERBUS,9,17:15,ALMAGOR,HEVER
947,DAN,1,04:45,PORIYYA-KEFAR-AVODA,LAHAV
407,KAVIM,4,07:15,MAGGAL,QEDMA
486,DAN,5,02:20,KEFAR-RUPPIN,GANNE-HADAR
536,TNUFA,5,18:50,EN-HAROD(ME'UHAD),EN-GEDI
301,METROPOLIN,7,06:50,IR-OVOT,ZIV'ON
158,TNUFA,3,01:05,GAN-HASHOMERON,NOQEDIM
831,METROPOLIN,2,14:50,NEHUSHA,MISGAV-AM
373,METROPOLIN,9,22:30,GEDERA,MALKISHUA
670,AFIKIM,5,06:55,HAYOGEV,GID'ONA
937,METROPOLIN,2,12:25,ASHDOT-YA'AQOV(ME'UH,YA'ARA
752,TNUFA,5,12:00,ANI'AM,HEVER
42,KAVIM,6,08:55,SAVYON,EN-HAHORESH
891,SUPERBUS,4,18:45,USHA,NIMROD
594,SUPERBUS,7,17:30,ABU-QUREINAT,MENUHA
201,AFIKIM,6,07:30,UDIM,MAZLIAH
123,KAVIM,1,08:35,MIGDAL-OZ,IMMANU'EL
262,KAVIM,6,11:10,SHIM'A,MERHAVYA(MOSHAV)
320,SUPERBUS,3,04:15,HAR-AMASA,IDDAN
23,TNUFA,3,19:45,GIV'AT-HAYYIM-(IHUD),GIZO
912,METROPOLIN,3,08:10,REGBA,SAJUR
571,AFIKIM,6,10:35,GIV'OLIM,KINNERET(MOSHAVA)
239,KAVIM,9,04:50,TALME-YAFE,AHISAMAKH
384,SUPERBUS,8,00:10,ITAMAR,RAMAT-HASHARON
952,SUPERBUS,8,20:40,NAHAL-ESHBAL,MIGDAL-OZ
305,SUPERBUS,1,18:00,MA'ALE-GAMLA,MIDRAKH-OZ
69,KAVIM,8,15:20,GINNOSAR,ORANIT
689,SUPERBUS,5,10:45,REGAVIM,MEVO-HORON
891,DAN,5,12:35,BET-RABBAN,HARASHIM
474,KAVIM,4,17:20,KOKHAV-HASHAHAR,MA'AGAN-MIKHA'EL
263,AFIKIM,2,04:20,MIDRESHET-BEN-GURION,QIRYAT-YE'ARIM
940,EGGED,6,11:50,JISH(GUSH-HALAV),HAVAZZELET-HASHARON
629,DAN,2,09:50,GEVULOT,KEFAR-RUPPIN
494,SUPERBUS,8,02:00,NEWE-YAM,KEFAR-HABAD
180,EGGED,7,15:05,HAZOR-ASHDOD,NAHSHONIM
954,SUPERBUS,7,12:05,RETAMIM,HAR-GILLO
27,SUPERBUS,3,12:20,MIZPE-RAMON,SHAVE-SHOMERON
73,SUPERBUS,2,07:10,GE'ALYA,GIMZO
912,KAVIM,2,00:45,TEQOA,KINNERET(MOSHAVA)
697,METROPOLIN,2,13:45,SHA'AR-MENASHE,AVIHAYIL
731,AFIKIM,2,11:15,QIRYAT-ATTA,DOROT
73,DAN,3,17:05,KEFAR-ZETIM,NIR-DAWID-(TEL-AMAL)
811,DAN,6,18:25,ADANIM,BET-HILLEL
767,AFIKIM,5,03:15,MIGDAL-OZ,DISHON
812,TNUFA,4,14:45,GANNE-TIQWA,SAWA'ID(HAMRIYYE)
586,EGGED,8,08:35,ASAD,ZIPPORI
315,EGGED,9,10:10,SEDOT-YAM,RAMAT-RAHEL
648,EGGED,5,22:30,KEFAR-TAVOR,EN-GEDI
598,DAN,8,21:50,KEFAR-AZZA,SHORASHIM
811,SUPERBUS,1,07:55,DEIR-RAFAT,KARMEL
563,DAN,4,09:40,WERED-YERIHO,BET-BERL
114,METROPOLIN,7,06:45,NOF-AYYALON,ASEFAR
229,METROPOLIN,7,17:45,EN-HAHORESH,SAKHNIN
123,DAN,8,11:25,EN-HAROD(ME'UHAD),TEQOA
882,METROPOLIN,3,14:40,SEDOT-MIKHA,HURFEISH
215,EGGED,2,05:45,HADID,GHAJAR
505,TNUFA,9,22:15,NIR-ELIYYAHU,BENAYA
72,AFIKIM,3,01:10,HULATA,KEFAR-GID'ON
425,EGGED,3,18:15,BET-LEHEM-HAGELILIT,KEFAR-TAVOR
693,TNUFA,6,02:20,ASHDOD,BUSTAN-HAGALIL
486,KAVIM,4,07:55,NAHARIYYA,PARDES-HANNA-KARKUR
54,AFIKIM,5,10:40,BI-NE,MIGDALIM
220,KAVIM,3,07:15,MA'ALE-GAMLA,GIV'ATAYIM
422,METROPOLIN,1,09:10,KARKOM,REWAYA
15,SUPERBUS,3,17:30,MEKHORA,GOREN
543,KAVIM,8,07:55,ELYAKHIN,MIZPE-SHALEM
908,TNUFA,1,21:30,NAHAL-HEMDAT,NETIV-HAASARA
197,SUPERBUS,9,09:20,ZUR-NATAN,NIR-BANIM
697,KAVIM,1,02:10,ADDERET,KAFAR-KAMA
982,SUPERBUS,6,15:15,PEZA'EL,ALLON-HAGALIL
625,TNUFA,8,05:55,HAZAV,NETANYA
968,DAN,6,21:35,MATTA,MAS'ADE
512,DAN,7,07:40,ARSUF,SHETULA
255,DAN,5,07:50,DEQEL,KEFAR-HARO'E
846,TNUFA,7,05:10,RAMOT-ME'IR,TIFRAH
135,KAVIM,1,11:20,BET-EL,RISHON-LEZIYYON
172,TNUFA,1,12:30,TUBA-ZANGARIYYE,REHAN
639,SUPERBUS,9,13:15,HEMED,HEVER
470,SUPERBUS,2,06:50,REVADIM,QIRYAT-YE'ARIM(INSTI
75,DAN,6,06:05,HOLON,MAHANE-YATTIR
175,DAN,7,21:05,BET-HANAN,KAOKAB-ABU-AL-HIJA
227,SUPERBUS,1,07:00,YESODOT,ZERU'A
683,KAVIM,2,22:00,RUMAT-HEIB,TEQUMA
230,SUPERBUS,9,05:15,GILGAL,NATUR
163,EGGED,1,11:45,PESAGOT,SEDE-YA'AQOV
323,KAVIM,1,11:50,EIN-RAFA,GAN-SHEMU'EL
108,KAVIM,6,21:45,HAMADYA,SHOQEDA
489,SUPERBUS,4,06:15,EN-TAMAR,GAZIT
968,SUPERBUS,9,02:50,QIRYAT-ATTA,EN-HASHOFET
940,EGGED,6,08:10,AZRIQAM,YA'AD
186,METROPOLIN,3,01:45,TEQUMA,RIMMONIM
261,TNUFA,8,09:50,BET-SHE'AN,YAVNE'EL
595,TNUFA,1,04:55,ZVIYYA,KEFAR-TAPPUAH
197,KAVIM,4,13:35,SUFA,GIV'AT-SHEMESH
636,EGGED,8,21:30,ESHHAR,SHO'EVA
674,METROPOLIN,7,00:25,SAL'IT,AVIGEDOR
113,SUPERBUS,9,16:35,ZIPPORI,YIZHAR
627,EGGED,5,17:00,HAZROT-YASAF,AMMINADAV
444,TNUFA,8,03:45,ABU-SINAN,QIRYAT-BIALIK
895,METROPOLIN,3,20:55,REWAYA,BEZET
602,METROPOLIN,9,02:40,EMUNIM,MAHANE-BILDAD
221,METROPOLIN,1,06:10,SHAHARUT,ARAMSHA
217,AFIKIM,3,01:00,GELIL-YAM,HABONIM
492,EGGED,7,04:25,DISHON,PORIYYA-NEWE-OVED
631,KAVIM,2,04:50,AZOR,NAHSHOLIM
552,SUPERBUS,2,17:30,OZEM,KEFAR-HAORANIM
914,SUPERBUS,3,08:55,SHIBLI,HAD-NES
378,EGGED,6,06:00,ARAD,EN-ZURIM
932,KAVIM,2,10:20,ABU-ABDUN,GANNE-YOHANAN
982,DAN,1,09:35,KEFAR-ROSH-HANIQRA,BENE-ZIYYON
502,AFIKIM,5,10:10,QIRYAT-NETAFIM,AFEQ
432,AFIKIM,2,16:25,KEFAR-URIYYA,HAZORE'IM
383,AFIKIM,7,23:55,MA'ALE-EFRAYIM,SEDE-ELIYYAHU
511,TNUFA,8,22:30,HUSSNIYYA,PORIYYA-ILLIT
152,SUPERBUS,7,20:00,MAS'UDIN-AL-'AZAZME,SA'WA
523,DAN,7,03:10,GEVA'OT-BAR,TARABIN-AS-SANI
357,SUPERBUS,6,01:30,BASMAT-TAB'UN,ABU-GHOSH
846,METROPOLIN,9,00:30,PESAGOT,SE'ORIM
183,AFIKIM,5,19:45,PELEKH,NEZER-HAZZANI
541,TNUFA,8,21:25,MALKISHUA,KEFAR-SHAMMAY
978,SUPERBUS,4,11:20,SEDE-ZEVI,KAFAR-KAMA
688,TNUFA,9,19:40,KOKHAV-YA'IR,ASHERAT
707,EGGED,6,09:05,NURIT,MEZAR
304,METROPOLIN,2,22:25,REHOVOT,MA'YAN-BARUKH
859,SUPERBUS,9,07:25,ESHTA'OL,ARI'EL
334,SUPERBUS,4,08:55,LOD,SEGULA
947,DAN,8,12:10,HOGLA,KEFAR-HAMAKKABI
396,SUPERBUS,9,15:40,BET-HALEVI,TUR'AN
42,AFIKIM,6,08:45,YARHIV,SEDE-ZEVI
250,METROPOLIN,9,22:20,KEFAR-YEHOSHUA,ALMON
486,EGGED,3,02:50,YA'ARA,BET-EL
416,DAN,7,16:40,ZELAFON,BET-ZEVI
727,TNUFA,9,02:45,EN-YAHAV,ARI'EL
483,EGGED,6,16:20,MA'YAN-BARUKH,QAWA'IN
969,TNUFA,7,13:35,SHUVA,KEFAR-GID'ON
170,AFIKIM,7,23:10,TARABIN-AS-SANI,NE'OT-HAKIKKAR
417,METROPOLIN,7,02:10,YONATAN,SHA'AR-HAAMAQIM
422,METROPOLIN,5,00:00,QIRYAT-EQRON,BITAN-AHARON
663,EGGED,3,14:55,SE'ORIM,NEHUSHA
948,AFIKIM,6,19:25,KARME-ZUR,BETAR-ILLIT
757,AFIKIM,2,02:30,SEDE-YIZHAQ,YA'AD
880,DAN,3,20:05,KAFAR-MANDA,NETU'A
485,EGGED,7,02:30,MAHANE-MIRYAM,EN-WERED
619,EGGED,8,05:15,DEGANYA-BET,BET-NEQOFA
170,KAVIM,7,13:00,KAFAR-KANNA,QESHET
994,TNUFA,2,22:50,MIZPE-AVIV,MAZRA'A
782,AFIKIM,4,06:40,MEZER,ZIQIM
837,DAN,2,16:20,PEQI'IN-HADASHA,AVTALYON
337,SUPERBUS,1,07:45,BET-YANNAY,ZIV'ON
185,KAVIM,8,10:20,BET-HILQIYYA,SEDE-MOSHE
593,KAVIM,5,08:35,AZRIQAM,KEREM-BEN-ZIMRA
357,METROPOLIN,6,07:05,OMEZ,KEFAR-HAHORESH
281,METROPOLIN,9,23:10,HUQOQ,KARMEL
322,TNUFA,6,17:35,KESALON,OMER
645,TNUFA,2,09:15,NIR-MOSHE,KEMEHIN
82,METROPOLIN,6,09:15,ZOVA,OTNI'EL
963,AFIKIM,8,17:45,GINNATON,DAFNA
836,AFIKIM,5,15:55,TALMON,SEDE-YA'AQOV
323,AFIKIM,6,07:45,MA'ALE-HAHAMISHA,KEFAR-RUPPIN
943,AFIKIM,1,14:15,QIRYAT-BIALIK,MAGSHIMIM
407,SUPERBUS,2,02:35,TAYIBE(BAEMEQ),SEDOT-MIKHA
209,DAN,2,16:50,RAM-ON,SHOHAM
797,EGGED,5,16:00,ABBIRIM,BEQA'OT
617,KAVIM,9,08:45,RAMAT-ZEVI,HABONIM
457,DAN,3,02:30,OFAQIM,AVSHALOM
626,DAN,2,04:25,ESHTA'OL,NETIV-HASHAYYARA
129,EGGED,8,06:05,NEWE-SHALOM,MASH'EN
548,KAVIM,7,01:15,YA'EL,SEDEROT
497,DAN,2,08:35,SEDE-YIZHAQ,DABBURYE
879,METROPOLIN,2,04:05,NOFEKH,GE'A
898,AFIKIM,9,02:00,EN-HASHELOSHA,BET-OVED
109,KAVIM,9,23:50,SAJUR,BINYAMINA
234,AFIKIM,2,17:05,IR-OVOT,MIGDAL
529,DAN,6,00:30,GITTIT,ABU-GHOSH
994,DAN,7,15:05,RETAMIM,AMNUN
856,KAVIM,6,08:00,NIR-ZEVI,ZANOAH
762,TNUFA,1,00:55,GEFEN,BET-ZEID
549,DAN,3,14:15,NAHALAL,YEVUL
24,KAVIM,7,05:40,RAMAT-RAZI'EL,QADIMA-ZORAN
97,DAN,1,05:35,MIZPA,BAR'AM
544,EGGED,9,12:55,KAFAR-YASIF,SHEFER
419,EGGED,6,07:35,NOFEKH,PEDU'EL
189,TNUFA,7,09:55,GIV'AT-HASHELOSHA,HASHMONA'IM
422,DAN,8,03:15,QALYA,MEZAR
718,METROPOLIN,5,03:45,YESODOT,UZEIR
65,KAVIM,1,13:30,ZUR-YIZHAQ,IR-OVOT
52,EGGED,2,23:00,NIMROD,ZABARGA
848,TNUFA,7,20:20,EN-ZURIM,SHILO
275,METROPOLIN,3,18:10,KEFAR-GID'ON,YODEFAT
45,AFIKIM,7,09:00,AMMI'OZ,MELILOT
202,TNUFA,8,00:10,BET-HASHMONAY,HEREV-LE'ET
689,METROPOLIN,8,16:55,RAVID,ME'ONA
335,METROPOLIN,2,04:25,AFEINISH,KEFAR-SHAMMAY
47,SUPERBUS,5,12:05,MATTITYAHU,ARAMSHA
548,DAN,5,23:45,GANNE-MODIIN,TELEM
861,EGGED,6,12:35,NAHAL-SHITTIM,EVEN-YIZHAQ(GAL'ED)
554,EGGED,3,04:55,HADERA,AZRI'EL
803,DAN,2,03:55,BET-HAEMEQ,ZOVA
130,TNUFA,8,02:05,JISH(GUSH-HALAV),TEFAHOT
106,KAVIM,8,16:05,MERON,GINNOSAR
934,EGGED,4,23:15,OR-AQIVA,ADANIM
459,SUPERBUS,6,05:05,SHALVA-BAMIDBAR,MIDRESHET-BEN-GURION
786,METROPOLIN,4,19:40,HOD-HASHARON,YESODOT
723,TNUFA,2,20:05,KEFAR-HAORANIM,BE'ER-ORA
532,EGGED,7,01:55,MAZRA'A,SEDE-AVRAHAM
271,AFIKIM,8,21:45,BET-YIZHAQ-SH.-HEFER,PARDESIYYA
297,SUPERBUS,3,12:50,KAFAR-QASEM,NIZZANA-(QEHILAT-HIN
968,AFIKIM,5,10:45,NEGBA,KEFAR-RUT
222,KAVIM,6,15:05,NE'OT-HAKIKKAR,SHE'AR-YASHUV
812,TNUFA,2,17:55,QABBO'A,SEDE-NIZZAN
176,EGGED,4,21:15,SEDE-YA'AQOV,ZARZIR
493,EGGED,1,02:00,KEFAR-RUT,MA'ALE-ADUMMIM
68,METROPOLIN,5,15:20,QIRYAT-ONO,TELALIM
769,KAVIM,4,15:10,DOVEV,BEQOA
653,DAN,4,17:25,KA'ABIYYE-TABBASH-HA,TEFAHOT
335,TNUFA,2,23:30,YIR'ON,RAMOT-HASHAVIM
460,SUPERBUS,3,15:10,LAKHISH,DEVORA
514,EGGED,2,22:00,MAHANAYIM,HOLIT
198,KAVIM,1,11:30,NAHAL-OZ,KEFAR-HAORANIM
331,EGGED,2,08:15,MAZOR,BAT-AYIN
417,AFIKIM,3,15:20,GIV'AT-AVNI,NEIN
761,SUPERBUS,2,08:30,EZUZ,ZE'ELIM
271,DAN,8,12:30,YASHRESH,BENE-AYISH
495,METROPOLIN,5,11:40,NETIV-HASHAYYARA,MIGDAL-OZ
827,TNUFA,8,14:05,KEFAR-YEHOSHUA,RETAMIM
29,SUPERBUS,4,19:50,BASMAT-TAB'UN,ATAWNE
419,AFIKIM,7,17:50,MORESHET,MATTITYAHU
529,EGGED,2,02:35,RAMAT-HAKOVESH,ALMOG
498,SUPERBUS,4,06:20,ABU-AMRE,MANSHIYYET-ZABDA
509,METROPOLIN,9,23:15,ESHTA'OL,GINNEGAR
109,DAN,9,23:15,SAYYID,BEN-SHEMEN(K.NO'AR)
484,METROPOLIN,8,08:40,MAHANE-YAFA,RISHPON
977,EGGED,3,16:00,ZERU'A,YAD-BINYAMIN
245,EGGED,7,02:15,GA'TON,YAD-HASHEMONA
1,SUPERBUS,8,01:10,SHALWA,ELYAQIM
531,EGGED,6,06:45,ZIQIM,EZUZ
469,TNUFA,7,18:50,YAGEL,HOSHA'AYA
792,METROPOLIN,2,03:15,QAWA'IN,HAFEZ-HAYYIM
85,AFIKIM,7,03:25,ARRAB-AL-NAIM,LAHAVOT-HABASHAN
439,KAVIM,9,19:15,HAVAZZELET-HASHARON,BIR-HADAGE
262,AFIKIM,4,18:15,GAT-RIMMON,BET-NEQOFA
85,SUPERBUS,1,17:55,AMIRIM,MAKCHUL
982,SUPERBUS,8,21:50,KAHAL,GIV'AT-YESHA'YAHU
120,METROPOLIN,7,07:20,KEFAR-ROZENWALD(ZAR.,SHIM'A
